cervix_area,os_area,walls_area,speculum_area,artifacts_area,cervix_artifacts_area,os_artifacts_area,walls_artifacts_area,speculum_artifacts_area,cervix_specularities_area,os_specularities_area,walls_specularities_area,speculum_specularities_area,specularities_area,area_h_max_diff,rgb_cervix_r_mean,rgb_cervix_r_std,rgb_cervix_r_mean_minus_std,rgb_cervix_r_mean_plus_std,rgb_cervix_g_mean,rgb_cervix_g_std,rgb_cervix_g_mean_minus_std,rgb_cervix_g_mean_plus_std,rgb_cervix_b_mean,rgb_cervix_b_std,rgb_cervix_b_mean_minus_std,rgb_cervix_b_mean_plus_std,rgb_total_r_mean,rgb_total_r_std,rgb_total_r_mean_minus_std,rgb_total_r_mean_plus_std,rgb_total_g_mean,rgb_total_g_std,rgb_total_g_mean_minus_std,rgb_total_g_mean_plus_std,rgb_total_b_mean,rgb_total_b_std,rgb_total_b_mean_minus_std,rgb_total_b_mean_plus_std,hsv_cervix_h_mean,hsv_cervix_h_std,hsv_cervix_s_mean,hsv_cervix_s_std,hsv_cervix_v_mean,hsv_cervix_v_std,hsv_total_h_mean,hsv_total_h_std,hsv_total_s_mean,hsv_total_s_std,hsv_total_v_mean,hsv_total_v_std,fit_cervix_hull_rate,fit_cervix_hull_total,fit_cervix_bbox_rate,fit_cervix_bbox_total,fit_circle_rate,fit_circle_total,fit_ellipse_rate,fit_ellipse_total,fit_ellipse_goodness,dist_to_center_cervix,dist_to_center_os,experts::0,experts::1,experts::2,experts::3,experts::4,experts::5,consensus
0.344646643924,0.00307978843967,0.0475217077917,0.288215581589,0.17858494299000002,0.0165638804453,0.0,0.0434998328882,0.010149380358,0.000133237527713,0.0,0.0,0.085833120831,0.0249069357367,0.263560375654,37.5944577459,15.7850211066,21.8094366392,53.3794788525,109.91844462200001,38.7354207211,71.1830239007,148.65386534299998,55.0296178062,22.1603304048,32.8692874013,77.189948211,38.56136731,38.1190589148,0.442308395172,76.6804262247,95.1097546042,51.5650522154,43.544702388800005,146.67480682,48.808474358299996,40.765227547600006,8.043246810779998,89.57370190589998,5.01462751755,2.99194386167,167.952779995,25.8131634487,109.91944666100001,38.733740507,5.09080063872,2.93664998186,159.486915899,38.4372937241,95.1238887392,51.5830294622,0.923066594386,0.373371375392,0.8444538180709998,0.408129653213,0.603399079731,0.571175289293,0.962995322074,0.357890257641,85.4743112545,0.265933124525,0.346293520553,1.0,0.0,0.0,1.0,1.0,1.0,1.0
0.457010481015,0.00168118334716,0.242887859003,0.21285945951699997,0.0,0.0,0.0,0.0,0.0,0.00175571277825,0.0,0.0,0.0830554993753,0.0185914233934,0.269797542433,39.3538507802,19.4173320398,19.9365187404,58.77118282,109.54338601399999,49.7534903329,59.7898956807,159.296876346,54.6428881687,27.7819646867,26.860923481900002,82.4248528554,41.2422303585,34.1963557306,7.045874627989999,75.4385860891,109.59234179100001,57.576639909700006,52.015701881000005,167.1689817,53.470240865,38.3443907705,15.1258500945,91.81463163549999,5.04994600408,2.98396615168,163.57697885,24.973041630100003,109.54420127600001,49.7536589822,5.07893624779,2.96802306455,162.268658773,33.5907919879,109.597126641,57.58451510810001,0.9185143308960002,0.497554001763,0.747442600368,0.611432210031,0.633924512845,0.7209225574250001,0.920286628238,0.49659580721,94.9486970932,0.518739790716,0.419375124606,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.543617702763,0.00592724036127,0.329240978817,0.0868466653413,0.0528305486086,0.0971832748272,0.000287610664279,0.0,0.0,0.00328873300214,0.0,0.0,0.0,0.00178781347962,0.18233164633,44.938588554,20.6854910798,24.2530974742,65.6240796337,114.443660745,45.9531619629,68.490498782,160.396822708,61.6609247405,26.731020851599997,34.9299038888,88.39194559209999,37.5836323227,18.451690885999998,19.1319414367,56.0353232087,89.4781176528,45.2566290776,44.2214885753,134.73474673,47.608713753900005,25.8618849412,21.7468288127,73.47059869509998,5.00945149471,2.95660792392,153.064007958,30.3795265913,114.495804553,45.8807214795,5.1018947855,2.89737897104,148.322293177,32.2072508745,89.52902747839998,45.206131597200006,0.952911357136,0.570480872845,0.7796627340790001,0.697247257053,0.711557680727,0.7639826221919997,0.987361532807,0.550576141262,56.5340534409,0.292184922897,0.269307551762,1.0,0.0,0.0,1.0,1.0,1.0,1.0
0.510725932467,0.0107236514806,0.11322665037799999,0.211888947634,0.08425929394089998,0.162904959915,0.294736865674,0.0,0.0,0.0064436199066,0.0239798220209,0.0,0.0,0.00329092378527,0.276559437701,39.9015282066,26.3587153941,13.5428128125,66.2602436007,100.27244441299999,57.9670979457,42.305346466799996,158.239542358,53.924241880299995,32.2592271781,21.665014702199997,86.1834690583,37.187056108,20.9384403674,16.2486157406,58.1254964753,89.83951618829998,47.2204095922,42.619106596,137.059925781,47.0818077733,26.4564215557,20.6253862176,73.5382293291,5.03291773175,2.91957971047,151.139985879,37.8360713708,100.308220244,57.9439706557,5.09229591585,2.90965351011,150.666043177,33.7848931244,89.86563234719999,47.2022026525,0.938775604327,0.544034090909,0.8178665493179998,0.624461206897,0.652148814343,0.783143235463,0.96913468411,0.526991697688,73.7468364824,0.415107061954,0.337638926981,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0.446503295186,0.00739365078908,0.234095999293,0.0888844509689,0.0,0.0,0.0,0.0,0.0,0.00172091101138,0.0,0.0,0.0,0.000768392437304,0.292822318257,37.398962525,16.1701468022,21.2288157228,53.5691093272,66.4871889628,22.4663016925,44.020887270299994,88.9534906552,42.562310092800004,16.664261891600002,25.898048201199998,59.226571984399996,35.566608297399995,14.3109552698,21.2556530276,49.8775635672,62.4674642437,23.6454132414,38.822051002399995,86.1128774851,41.9674673051,18.0913711914,23.876096113699997,60.0588384964,5.09857973271,2.8196407661,119.47082614799999,35.8614215847,66.5833607073,22.374344068699997,5.08541892479,2.7321030562,118.824059561,36.8208347717,62.7938626567,23.3650221787,0.972755274795,0.459008865596,0.8316397559139997,0.536895082288,0.702655298359,0.635451403026,1.00112555095,0.446001298002,67.46638154600001,0.127936343383,0.24992121553,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.29849447665,0.0,0.0,0.431679521828,0.08549101483269998,0.144720082362,0.0,0.0,0.00277884616187,0.009747070618149998,0.0,0.0,0.0884755517103,0.0411044034091,0.0,98.50882575530001,36.1340882151,62.3747375401,134.64291397,147.12889897899998,56.4836116928,90.6452872866,203.612510672,40.0311713812,22.8039710982,17.2272002831,62.8351424794,60.3913076754,59.701285635699996,0.690022039611,120.092593311,95.4084510923,81.39395472159998,14.0144963707,176.80240581400002,24.6631532866,44.434813143599996,-19.7716598569,69.0979664302,5.81877379358,3.0660980009,188.024544395,30.5809690971,147.148943568,56.48305868600001,5.56060453221,2.66832909547,176.941341962,90.9343155786,95.447020719,81.42715865719998,0.966151859025,0.308951924961,0.776610581788,0.384355407524,0.61894415952,0.482263984657,0.977327290233,0.305419156544,111.77570864399999,1.0,0.518495684241,0.0,1.0,1.0,1.0,1.0,0.0,1.0
0.464814013135,0.0114226659022,0.0592589577955,0.378576263235,0.121139837939,0.12480712008400001,0.000709423349172,0.0385779490327,0.020508383027,0.00588799817179,0.000457183936133,0.0,0.0411113295324,0.0183005975705,0.0892664378706,30.9001991417,24.0128399319,6.88735920978,54.9130390735,74.5501961841,40.490662855500005,34.059533328600004,115.04085904,59.942853575,32.8201987508,27.1226548242,92.7630523258,44.071172732200004,39.8428462505,4.2283264817,83.9140189826,88.01174936319998,51.022366801400004,36.9893825618,139.034116165,52.68593260189999,38.3649464183,14.320986183599999,91.0508790202,4.54549571814,2.81693303764,153.837039033,41.7695699285,76.87174751729998,38.8743312344,4.9059850734,2.68439308344,155.15402441700002,44.183889224,89.1252479673,50.14705234229999,0.9098411210120002,0.510873824451,0.793635032666,0.585677287422,0.698090731295,0.665836104531,0.964333352013,0.482005534875,89.2397894853,0.465796495892,0.507694219937,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0.407628136237,0.00691967372764,0.12187051005699999,0.338940695302,0.0,0.0,0.0,0.0,0.0,0.0012616953103,0.0,0.0,0.00296250770114,0.0015184169279,0.19536515462,20.953666709100002,13.418204776,7.535461933179999,34.3718714851,52.588824839,21.799189599899996,30.789635239099997,74.3880144389,32.6615593352,14.536996891800001,18.1245624434,47.1985562271,21.906531641799997,20.5053084127,1.40122322915,42.4118400545,45.5364634355,27.547184718,17.9892787176,73.08364815349998,27.6332472081,16.262777022,11.370470185999999,43.896024230100004,4.89597325356,2.85087285615,154.352968074,45.4396897109,52.6975480312,21.6928630383,4.9889554805,2.7269788316,147.255819578,49.386690594899996,45.9347080721,27.7883575043,0.957826571359,0.425576141262,0.844972690569,0.482415752351,0.692366198275,0.588746442637,0.9912984110730002,0.411206284287,54.286362832600005,0.36539431939000006,0.224893945317,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.817622232082,0.0105684243231,0.0644692239651,0.0822116040284,0.0,0.0,0.0,0.0,0.0,0.00402124885039,0.0,0.0,0.0,0.00328786246082,0.310875587697,34.2062689548,18.77839463,15.4278743247,52.984663584799996,139.049066425,44.1524739016,94.89659252370001,183.201540327,50.573390224099995,20.2304075166,30.3429827075,70.80379774070002,33.1414576803,17.5019575221,15.639500158199999,50.6434152023,125.43578565799999,49.665730547799996,75.77005511049998,175.10151620599999,45.52549471,21.5325562212,23.9929384888,67.0580509312,5.09035160144,3.03038233903,191.420835935,25.5080318507,139.050020007,44.1549086612,5.14403824436,2.98652158466,188.137428977,26.719285725,125.437757151,49.665875442600004,0.993262033014,0.823168715713,0.828806409483,0.986505681818,0.578521429842,1.41329636191,1.01747547694,0.8035793005489998,224.792333847,0.359714269135,0.491218574356,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1.0,0.00460095455698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121424373041,1.65262233053,3.08230384619,-1.42968151567,4.73492617672,11.416324818800001,6.84246695414,4.57385786463,18.2587917729,2.02445079839,3.4401091335400005,-1.41565833515,5.46455993193,1.65262233053,3.08230384619,-1.42968151567,4.73492617672,11.416324818800001,6.84246695414,4.57385786463,18.2587917729,2.02445079839,3.4401091335400005,-1.41565833515,5.46455993193,5.15255319051,2.8647413221499995,227.00574610599998,55.9897536355,11.471514375999998,6.81260760976,5.15255319051,2.8647413221499995,227.00574610599998,55.9897536355,11.471514375999998,6.81260760976,1.00719034052,0.992860991379,1.00358537462,0.996427434365,0.556931432516,1.79555317157,1.06270373672,0.9409960325240002,356.7923782810001,0.284575649563,0.402562573838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
